sentence_id,text,label,split,source_dataset,source_config
banking77-train-7855,Do you send duplicate cards?,39,train,banking77,default
banking77-train-7856,I would like to use one of my cards for a family member. Is that allowed?,39,train,banking77,default
banking77-train-7857,Can another family member hold a card for this account in addition to mine?,39,train,banking77,default
banking77-train-7858,I need another card,39,train,banking77,default
banking77-train-7859,"If I need an additional card, is there a fee for that?",39,train,banking77,default
banking77-train-7860,I want a new card,39,train,banking77,default
banking77-train-7861,Will I get charged for sending out more cards?,39,train,banking77,default
banking77-train-7862,How many different cards can I have for my account?,39,train,banking77,default
banking77-train-7863,I need more physical cards.,39,train,banking77,default
banking77-train-7864,Am I allowed to carry an additional card?,39,train,banking77,default
banking77-train-7865,Does it cost extra to send out more than one card?,39,train,banking77,default
banking77-train-7866,How do I get extra physical cards?,39,train,banking77,default
banking77-train-7867,Can I get spare cards?,39,train,banking77,default
banking77-train-7868,Is it possible to get another card?,39,train,banking77,default
banking77-train-7869,I need more physical cards than I have right now!,39,train,banking77,default
banking77-train-7870,Is a new debit card free?,39,train,banking77,default
banking77-train-7871,How many cards can I have?,39,train,banking77,default
banking77-train-7872,"If I want to send out more cards, do you charge extra for that?",39,train,banking77,default
banking77-train-7873,Do you charge extra for duplicate cards?,39,train,banking77,default
banking77-train-7874,I would like to get additional physical cards at this time,39,train,banking77,default
banking77-train-7875,How do I receive more physical cards,39,train,banking77,default
banking77-train-7876,"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",39,train,banking77,default
banking77-train-7877,Would it be possible for me to get a second card?,39,train,banking77,default
banking77-train-7878,"I am interested in giving a second card to my daughter, how can I make this happen?",39,train,banking77,default
banking77-train-7879,Is it possible for me to give my daughter a second card for this account?,39,train,banking77,default
banking77-train-7880,"daughter needs card, how do i add her",39,train,banking77,default
banking77-train-7881,Is there any way to get another card on the same account?,39,train,banking77,default
banking77-train-7882,If I need more than cards will I have to pay a fee to receive them?,39,train,banking77,default
banking77-train-7883,I need a new card.,39,train,banking77,default
banking77-train-7884,I'd like to get another card,39,train,banking77,default
banking77-train-7885,"If I get another card, what kind of fees am I looking at?",39,train,banking77,default
banking77-train-7886,Will there be a charge for sending out more cards?,39,train,banking77,default
banking77-train-7887,I would like to get a few more physical cards.,39,train,banking77,default
banking77-train-7888,How many active cards can I have?,39,train,banking77,default
banking77-train-7889,How much does it cost for additional cards?,39,train,banking77,default
banking77-train-7890,What should I do if I want to get another card for someone in my family?,39,train,banking77,default
banking77-train-7891,How do I order another card?,39,train,banking77,default
banking77-train-7892,I'm looking to get an additional card.,39,train,banking77,default
banking77-train-7893,Can I get another card?,39,train,banking77,default
banking77-train-7894,I would like to get some extra cards?,39,train,banking77,default
banking77-train-7895,Is it free to send out more cards?,39,train,banking77,default
banking77-train-7896,Is it possible to purchase more physical cards with my account?,39,train,banking77,default
banking77-train-7897,Is there a fee for sending out more cards?,39,train,banking77,default
banking77-train-7898,How much is it to send out additional cards?,39,train,banking77,default
banking77-train-7899,Will it cost me to get a second card?,39,train,banking77,default
banking77-train-7900,How do I get another card,39,train,banking77,default
banking77-train-7901,Is there a fee for sending additional cards?,39,train,banking77,default
banking77-train-7902,Is it possible to have a second card?,39,train,banking77,default
banking77-train-7903,I would like a second card.,39,train,banking77,default
banking77-train-7904,What is the charge for sending out more cards?,39,train,banking77,default
banking77-train-7905,"I would like to give another card to my daughter, how can I proceed?",39,train,banking77,default
banking77-train-7906,What's the process to receive a second card?,39,train,banking77,default
banking77-train-7907,how is it possible to add another card to account,39,train,banking77,default
banking77-train-7908,How do I go about ordering another card?,39,train,banking77,default
banking77-train-7909,How do I get extra cards?,39,train,banking77,default
banking77-train-7910,Do you send more than one card?,39,train,banking77,default
banking77-train-7911,Are extra cards free?,39,train,banking77,default
banking77-train-7912,Do you charge for sending more cards?,39,train,banking77,default
